,date,station_id,users_count
84,2021-12-01,3722.04,21
85,2021-12-01,3731.11,27
86,2021-12-01,3736.03,23
87,2021-12-01,3736.04,6
88,2021-12-01,3739.06,12
89,2021-12-01,3762.08,36
90,2021-12-01,3771.06,39
91,2021-12-01,3776.05,9
92,2021-12-01,3779.02,5
93,2021-12-01,3803.05,35
94,2021-12-01,3803.09,55
95,2021-12-01,3811.05,9
96,2021-12-01,3834.1,30
97,2021-12-01,3842.08,25
98,2021-12-01,3847.04,10
99,2021-12-01,3850.03,15
100,2021-12-01,3856.03,3
101,2021-12-01,3865.05,53
102,2021-12-01,3874.01,25
103,2021-12-01,3879.04,34
104,2021-12-01,3882.01,22
105,2021-12-01,3887.03,7
106,2021-12-01,3905.15,55
107,2021-12-01,3914.02,26
108,2021-12-01,3919.07,56
109,2021-12-01,3922.02,12
110,2021-12-01,3928.08,32
111,2021-12-01,3931.09,4
112,2021-12-01,3940.04,15
113,2021-12-01,3946.07,26
114,2021-12-01,3955.05,44
115,2021-12-01,3960.01,11
116,2021-12-01,3972.08,5
117,2021-12-01,3978.13,58
118,2021-12-01,3981.1,7
119,2021-12-01,3987.06,44
120,2021-12-01,3993.03,37
121,2021-12-01,3996.01,25
122,2021-12-01,4001.09,31
123,2021-12-01,4010.01,49
124,2021-12-01,4010.13,46
125,2021-12-01,4010.15,38
126,2021-12-01,4019.06,30
127,2021-12-01,4028.03,19
128,2021-12-01,4028.04,30
129,2021-12-01,4033.06,29
130,2021-12-01,4042.08,24
131,2021-12-01,4045.01,3
132,2021-12-01,4051.01,67
133,2021-12-01,4054.02,4
134,2021-12-01,4060.09,32
135,2021-12-01,4066.15,47
136,2021-12-01,4074.03,36
137,2021-12-01,4077.04,32
138,2021-12-01,4077.07,24
139,2021-12-01,4086.05,6
140,2021-12-01,4086.06,2
141,2021-12-01,4095.03,19
142,2021-12-01,4095.1,16
143,2021-12-01,4101.17,37
144,2021-12-01,4107.05,30
145,2021-12-01,4107.13,40
146,2021-12-01,4110.1,22
147,2021-12-01,4116.08,22
148,2021-12-01,4119.04,19
149,2021-12-01,4124.04,15
150,2021-12-01,4125.07,60
151,2021-12-01,4128.08,3
152,2021-12-01,4134.06,21
153,2021-12-01,4137.1,6
154,2021-12-01,4137.14,3
155,2021-12-01,4143.03,14
156,2021-12-01,4143.04,10
157,2021-12-01,4148.07,19
158,2021-12-01,4151.01,11
159,2021-12-01,4157.15,50
160,2021-12-01,4161.01,6
161,2021-12-01,4166.08,26
162,2021-12-01,4169.04,10
163,2021-12-01,4175.14,35
164,2021-12-01,4175.15,21
165,2021-12-01,4184.07,21
166,2021-12-01,4190.06,45
167,2021-12-01,4193.14,21
168,2021-12-01,4199.12,50
169,2021-12-01,4202.04,7
170,2021-12-01,4203.04,1
171,2021-12-01,4205.06,34
172,2021-12-01,4208.11,32
173,2021-12-01,4214.03,46
174,2021-12-01,4217.02,44
175,2021-12-01,4222.02,31
176,2021-12-01,4225.14,49
177,2021-12-01,4228.02,21
178,2021-12-01,4231.04,23
179,2021-12-01,4237.01,9
180,2021-12-01,4237.02,13
181,2021-12-01,4243.01,14
182,2021-12-01,4244.06,5
183,2021-12-01,4249.1,27
184,2021-12-01,4255.05,15
185,2021-12-01,4258.07,23
186,2021-12-01,4263.12,27
187,2021-12-01,4266.03,32
188,2021-12-01,4278.03,24
189,2021-12-01,4281.08,28
190,2021-12-01,4285.09,15
191,2021-12-01,4290.08,22
192,2021-12-01,4298.05,30
193,2021-12-01,4307.13,31
194,2021-12-01,4319.07,22
195,2021-12-01,4322.06,32
196,2021-12-01,4327.09,12
197,2021-12-01,4330.09,4
198,2021-12-01,4336.01,15
199,2021-12-01,4339.01,16
200,2021-12-01,4345.11,34
201,2021-12-01,4348.07,17
202,2021-12-01,4354.05,32
203,2021-12-01,4354.07,48
204,2021-12-01,4357.01,1
205,2021-12-01,4362.04,17
206,2021-12-01,4366.01,16
207,2021-12-01,4368.05,27
208,2021-12-01,4371.01,27
209,2021-12-01,4374.01,1
210,2021-12-01,4377.04,26
211,2021-12-01,4380.08,49
212,2021-12-01,4386.05,20
213,2021-12-01,4392.04,21
214,2021-12-01,4395.07,103
215,2021-12-01,4399.03,2
216,2021-12-01,4404.1,25
217,2021-12-01,4413.08,31
218,2021-12-01,4419.03,33
219,2021-12-01,4422.04,16
220,2021-12-01,4422.05,10
221,2021-12-01,4425.02,41
222,2021-12-01,4428.02,31
223,2021-12-01,4432.1,3
224,2021-12-01,4434.06,38
225,2021-12-01,4437.01,40
226,2021-12-01,4437.09,18
227,2021-12-01,4440.02,2
228,2021-12-01,4441.06,12
229,2021-12-01,4446.01,40
230,2021-12-01,4446.05,25
231,2021-12-01,4452.01,26
232,2021-12-01,4452.03,22
233,2021-12-01,4455.1,36
234,2021-12-01,4455.11,41
235,2021-12-01,4461.01,37
236,2021-12-01,4461.04,35
237,2021-12-01,4470.09,63
238,2021-12-01,4474.01,4
239,2021-12-01,4476.03,23
240,2021-12-01,4479.06,61
241,2021-12-01,4479.08,54
242,2021-12-01,4483.1,15
243,2021-12-01,4488.08,54
244,2021-12-01,4488.09,46
245,2021-12-01,4494.04,41
246,2021-12-01,4497.09,16
247,2021-12-01,4507.07,3
248,2021-12-01,4510.04,24
249,2021-12-01,4513.06,40
250,2021-12-01,4513.09,20
251,2021-12-01,4517.03,11
252,2021-12-01,4519.02,28
253,2021-12-01,4519.04,18
254,2021-12-01,4526.01,17
255,2021-12-01,4528.01,22
256,2021-12-01,4531.05,32
257,2021-12-01,4546.04,27
258,2021-12-01,4546.05,16
259,2021-12-01,4550.05,6
260,2021-12-01,4553.04,14
261,2021-12-01,4560.01,6
262,2021-12-01,4565.04,56
263,2021-12-01,4568.01,2
264,2021-12-01,4582.05,3
265,2021-12-01,4587.02,10
266,2021-12-01,4590.01,1
267,2021-12-01,4591.04,6
268,2021-12-01,4596.05,49
269,2021-12-01,4596.09,95
270,2021-12-01,4600.09,6
271,2021-12-01,4605.04,59
272,2021-12-01,4608.01,14
273,2021-12-01,4611.03,51
274,2021-12-01,4614.04,38
275,2021-12-01,4617.01,18
276,2021-12-01,4620.02,36
277,2021-12-01,4623.02,5
278,2021-12-01,4628.05,33
279,2021-12-01,4628.07,18
280,2021-12-01,4632.1,12
281,2021-12-01,4634.02,29
282,2021-12-01,4637.06,76
283,2021-12-01,4640.01,17
284,2021-12-01,4645.04,18
285,2021-12-01,4645.09,49
286,2021-12-01,4651.02,53
287,2021-12-01,4654.01,7
288,2021-12-01,4656.03,18
289,2021-12-01,4659.02,24
290,2021-12-01,4663.02,5
291,2021-12-01,4663.06,11
292,2021-12-01,4665.02,22
293,2021-12-01,4668.08,25
294,2021-12-01,4672.01,4
295,2021-12-01,4677.01,28
296,2021-12-01,4677.06,61
297,2021-12-01,4680.05,21
298,2021-12-01,4683.02,87
299,2021-12-01,4689.03,17
300,2021-12-01,4692.01,26
301,2021-12-01,4695.04,9
302,2021-12-01,4697.01,13
303,2021-12-01,4700.06,8
304,2021-12-01,4707.03,31
305,2021-12-01,4707.04,1
306,2021-12-01,4710.06,46
307,2021-12-01,4713.01,8
308,2021-12-01,4715.01,13
309,2021-12-01,4718.08,22
310,2021-12-01,4721.01,6
311,2021-12-01,4724.03,50
312,2021-12-01,4729.01,20
313,2021-12-01,4732.04,19
314,2021-12-01,4732.08,33
315,2021-12-01,4735.03,9
316,2021-12-01,4735.16,2
317,2021-12-01,4743.04,6
318,2021-12-01,4748.07,22
319,2021-12-01,4751.01,8
320,2021-12-01,4756.04,13
321,2021-12-01,4759.02,13
322,2021-12-01,4762.04,20
323,2021-12-01,4762.05,64
324,2021-12-01,4765.07,2
325,2021-12-01,4768.02,14
326,2021-12-01,4775.01,8
327,2021-12-01,4781.03,24
328,2021-12-01,4781.05,37
329,2021-12-01,4784.02,9
330,2021-12-01,4789.03,71
331,2021-12-01,4792.03,11
332,2021-12-01,4798.02,13
333,2021-12-01,4798.1,1
334,2021-12-01,4801.04,24
335,2021-12-01,4804.02,18
336,2021-12-01,4807.02,7
337,2021-12-01,4812.02,9
338,2021-12-01,4812.04,21
339,2021-12-01,4816.02,2
340,2021-12-01,4816.05,4
341,2021-12-01,4818.03,17
342,2021-12-01,4821.03,56
343,2021-12-01,4821.06,36
344,2021-12-01,4821.1,12
345,2021-12-01,4824.03,14
346,2021-12-01,4829.01,15
347,2021-12-01,4832.07,13
348,2021-12-01,4837.03,4
349,2021-12-01,4840.06,25
350,2021-12-01,4843.01,14
351,2021-12-01,4846.01,69
352,2021-12-01,4847.03,30
353,2021-12-01,4850.04,24
354,2021-12-01,4853.06,7
355,2021-12-01,4856.05,11
356,2021-12-01,4861.05,24
357,2021-12-01,4864.09,15
358,2021-12-01,4873.08,14
359,2021-12-01,4880.11,6
360,2021-12-01,4883.03,23
361,2021-12-01,4889.06,18
362,2021-12-01,4890.11,4
363,2021-12-01,4895.03,30
364,2021-12-01,4895.09,37
365,2021-12-01,4898.02,3
366,2021-12-01,4903.08,22
367,2021-12-01,4903.09,16
368,2021-12-01,4906.07,12
369,2021-12-01,4914.03,14
370,2021-12-01,4920.11,9
371,2021-12-01,4927.04,19
372,2021-12-01,4931.05,28
373,2021-12-01,4936.01,41
374,2021-12-01,4936.14,27
375,2021-12-01,4939.07,15
376,2021-12-01,4947.04,15
377,2021-12-01,4953.04,45
378,2021-12-01,4954.07,9
379,2021-12-01,4956.02,10
380,2021-12-01,4962.01,58
381,2021-12-01,4962.08,29
382,2021-12-01,4963.13,5
383,2021-12-01,4965.01,11
384,2021-12-01,4968.03,28
385,2021-12-01,4971.01,3
386,2021-12-01,4979.07,8
387,2021-12-01,4987.06,13
388,2021-12-01,4990.02,4
389,2021-12-01,4993.02,46
390,2021-12-01,4993.13,27
391,2021-12-01,4993.15,22
392,2021-12-01,4994.1,2
393,2021-12-01,4996.08,16
394,2021-12-01,5001.08,67
395,2021-12-01,5002.09,11
396,2021-12-01,5004.02,32
397,2021-12-01,5010.02,15
398,2021-12-01,5018.06,16
399,2021-12-01,5024.09,69
400,2021-12-01,5025.02,12
401,2021-12-01,5027.02,13
402,2021-12-01,5034.03,15
403,2021-12-01,5036.06,18
404,2021-12-01,5043.06,3
405,2021-12-01,5045.05,16
406,2021-12-01,5051.01,19
407,2021-12-01,5051.02,14
408,2021-12-01,5059.02,12
409,2021-12-01,5062.01,49
410,2021-12-01,5065.04,54
411,2021-12-01,5065.12,147
412,2021-12-01,5065.14,44
413,2021-12-01,5066.03,4
414,2021-12-01,5068.02,26
415,2021-12-01,5074.08,6
416,2021-12-01,5082.08,17
417,2021-12-01,5084.03,15
418,2021-12-01,5090.06,5
419,2021-12-01,5093.01,11
420,2021-12-01,5096.11,21
421,2021-12-01,5099.02,10
422,2021-12-01,5099.03,7
423,2021-12-01,5106.04,11
424,2021-12-01,5108.01,33
425,2021-12-01,5114.06,62
426,2021-12-01,5115.01,5
427,2021-12-01,5115.05,5
428,2021-12-01,5117.05,30
429,2021-12-01,5123.07,3
430,2021-12-01,5125.03,101
431,2021-12-01,5125.07,38
432,2021-12-01,5128.04,44
433,2021-12-01,5137.1,46
434,2021-12-01,5137.11,52
435,2021-12-01,5137.13,17
436,2021-12-01,5140.06,10
437,2021-12-01,5145.02,71
438,2021-12-01,5146.03,14
439,2021-12-01,5148.03,23
440,2021-12-01,5156.05,42
441,2021-12-01,5159.04,55
442,2021-12-01,5164.04,67
443,2021-12-01,5167.06,30
444,2021-12-01,5170.01,12
445,2021-12-01,5175.08,85
446,2021-12-01,5178.06,27
447,2021-12-01,5181.04,81
448,2021-12-01,5184.08,109
449,2021-12-01,5187.03,38
450,2021-12-01,5190.07,37
451,2021-12-01,5190.09,46
452,2021-12-01,5198.04,24
453,2021-12-01,5204.05,81
454,2021-12-01,5207.01,90
455,2021-12-01,5210.01,17
456,2021-12-01,5216.04,18
457,2021-12-01,5216.06,105
458,2021-12-01,5225.02,4
459,2021-12-01,5235.05,67
460,2021-12-01,5238.05,47
461,2021-12-01,5241.02,1
462,2021-12-01,5247.1,56
463,2021-12-01,5250.05,42
464,2021-12-01,5259.06,34
465,2021-12-01,5262.09,50
466,2021-12-01,5267.08,43
467,2021-12-01,5267.09,46
468,2021-12-01,5270.05,72
469,2021-12-01,5270.07,60
470,2021-12-01,5270.08,61
471,2021-12-01,5270.09,46
472,2021-12-01,5273.01,1
473,2021-12-01,5279.03,36
474,2021-12-01,5282.02,17
475,2021-12-01,5288.08,38
476,2021-12-01,5288.09,67
477,2021-12-01,5288.12,86
478,2021-12-01,5291.05,42
479,2021-12-01,5294.04,108
480,2021-12-01,5297.02,106
481,2021-12-01,5300.05,57
482,2021-12-01,5300.06,14
483,2021-12-01,5303.06,139
484,2021-12-01,5303.08,123
485,2021-12-01,5308.04,112
486,2021-12-01,5323.05,15
487,2021-12-01,5326.06,39
488,2021-12-01,5329.03,191
489,2021-12-01,5329.06,58
490,2021-12-01,5332.1,16
491,2021-12-01,5335.03,46
492,2021-12-01,5335.07,57
493,2021-12-01,5342.1,97
494,2021-12-01,5348.02,72
495,2021-12-01,5351.03,82
496,2021-12-01,5354.01,9
497,2021-12-01,5359.1,42
498,2021-12-01,5359.11,41
499,2021-12-01,5362.08,10
500,2021-12-01,5365.02,58
501,2021-12-01,5371.07,20
502,2021-12-01,5374.01,129
503,2021-12-01,5379.09,54
504,2021-12-01,5379.1,73
505,2021-12-01,5382.06,151
506,2021-12-01,5382.07,119
507,2021-12-01,5391.06,63
508,2021-12-01,5400.05,50
509,2021-12-01,5403.04,23
510,2021-12-01,5403.05,17
511,2021-12-01,5406.02,92
512,2021-12-01,5406.04,29
513,2021-12-01,5411.07,37
514,2021-12-01,5411.08,64
515,2021-12-01,5414.06,82
516,2021-12-01,5414.07,44
517,2021-12-01,5422.04,72
518,2021-12-01,5430.08,50
519,2021-12-01,5433.03,25
520,2021-12-01,5433.04,10
521,2021-12-01,5436.09,116
522,2021-12-01,5442.05,32
523,2021-12-01,5442.09,15
524,2021-12-01,5445.02,85
525,2021-12-01,5445.07,81
526,2021-12-01,5450.04,42
527,2021-12-01,5453.01,42
528,2021-12-01,5453.05,49
529,2021-12-01,5470.1,51
530,2021-12-01,5470.12,118
531,2021-12-01,5473.03,19
532,2021-12-01,5476.03,126
533,2021-12-01,5481.04,42
534,2021-12-01,5484.09,102
535,2021-12-01,5489.03,85
536,2021-12-01,5489.04,26
537,2021-12-01,5492.05,156
538,2021-12-01,5500.02,61
539,2021-12-01,5500.07,55
540,2021-12-01,5503.01,17
541,2021-12-01,5506.1,34
542,2021-12-01,5506.14,76
543,2021-12-01,5515.02,117
544,2021-12-01,5520.09,19
545,2021-12-01,5523.02,73
546,2021-12-01,5532.01,95
547,2021-12-01,5539.06,3
548,2021-12-01,5542.04,58
549,2021-12-01,5545.04,78
550,2021-12-01,5550.05,53
551,2021-12-01,5550.09,56
552,2021-12-01,5553.03,59
553,2021-12-01,5553.1,101
554,2021-12-01,5561.04,103
555,2021-12-01,5561.06,146
556,2021-12-01,5569.06,61
557,2021-12-01,5575.13,53
558,2021-12-01,5578.02,48
559,2021-12-01,5581.01,37
560,2021-12-01,5584.04,127
561,2021-12-01,5593.01,132
562,2021-12-01,5593.02,81
563,2021-12-01,5593.04,84
564,2021-12-01,5610.09,89
565,2021-12-01,5613.04,59
566,2021-12-01,5616.01,90
567,2021-12-01,5616.08,63
568,2021-12-01,5623.03,35
569,2021-12-01,5626.07,137
570,2021-12-01,5626.13,88
571,2021-12-01,5626.15,105
572,2021-12-01,5633.04,23
573,2021-12-01,5644.05,41
574,2021-12-01,5653.12,71
575,2021-12-01,5659.05,129
576,2021-12-01,5659.11,79
577,2021-12-01,5666.04,64
578,2021-12-01,5669.1,143
579,2021-12-01,5679.08,147
580,2021-12-01,5687.04,43
581,2021-12-01,5687.11,61
582,2021-12-01,5696.03,96
583,2021-12-01,5709.03,12
584,2021-12-01,5712.03,119
585,2021-12-01,5712.12,71
586,2021-12-01,5721.01,94
587,2021-12-01,5721.07,72
588,2021-12-01,5721.14,133
589,2021-12-01,5730.08,60
590,2021-12-01,5736.09,90
591,2021-12-01,5743.02,21
592,2021-12-01,5746.14,125
593,2021-12-01,5752.07,70
594,2021-12-01,5755.01,166
595,2021-12-01,5755.14,121
596,2021-12-01,5763.03,158
597,2021-12-01,5769.04,46
598,2021-12-01,5772.05,74
599,2021-12-01,5779.08,273
600,2021-12-01,5779.09,228
601,2021-12-01,5785.05,39
602,2021-12-01,5785.1,6
603,2021-12-01,5788.12,66
604,2021-12-01,5788.13,190
605,2021-12-01,5788.15,99
606,2021-12-01,5788.16,129
607,2021-12-01,5794.05,32
608,2021-12-01,5797.01,87
609,2021-12-01,5805.05,104
610,2021-12-01,5820.08,127
611,2021-12-01,5826.02,54
612,2021-12-01,5838.09,70
613,2021-12-01,5847.01,116
614,2021-12-01,5847.06,48
615,2021-12-01,5847.08,41
616,2021-12-01,5854.09,192
617,2021-12-01,5854.1,7
618,2021-12-01,5860.02,5
619,2021-12-01,5863.07,132
620,2021-12-01,5869.04,33
621,2021-12-01,5872.1,95
622,2021-12-01,5880.02,127
623,2021-12-01,5886.02,89
624,2021-12-01,5905.12,221
625,2021-12-01,5905.14,168
626,2021-12-01,5914.03,71
627,2021-12-01,5914.08,62
628,2021-12-01,5922.04,58
629,2021-12-01,5922.07,79
630,2021-12-01,5922.08,64
631,2021-12-01,5929.01,137
632,2021-12-01,5938.01,158
633,2021-12-01,5938.11,100
634,2021-12-01,5944.01,49
635,2021-12-01,5947.04,167
636,2021-12-01,5955.12,44
637,2021-12-01,5964.01,50
638,2021-12-01,5971.08,175
639,2021-12-01,5977.01,45
640,2021-12-01,5980.07,240
641,2021-12-01,5989.02,131
642,2021-12-01,6004.06,148
643,2021-12-01,6004.07,98
644,2021-12-01,6022.04,148
645,2021-12-01,6030.04,88
646,2021-12-01,6030.06,115
647,2021-12-01,6039.06,149
648,2021-12-01,6046.02,143
649,2021-12-01,6055.08,129
650,2021-12-01,6064.08,139
651,2021-12-01,6072.06,133
652,2021-12-01,6072.11,172
653,2021-12-01,6072.14,46
654,2021-12-01,6079.03,117
655,2021-12-01,6089.07,132
656,2021-12-01,6089.08,104
657,2021-12-01,6098.1,194
658,2021-12-01,6115.06,33
659,2021-12-01,6115.09,32
660,2021-12-01,6122.09,176
661,2021-12-01,6128.04,18
662,2021-12-01,6131.12,93
663,2021-12-01,6131.13,96
664,2021-12-01,6137.04,7
665,2021-12-01,6140.05,294
666,2021-12-01,6148.02,90
667,2021-12-01,6151.03,14
668,2021-12-01,6157.04,62
669,2021-12-01,6164.09,81
670,2021-12-01,6170.02,68
671,2021-12-01,6173.08,185
672,2021-12-01,6179.07,24
673,2021-12-01,6182.02,99
674,2021-12-01,6190.03,42
675,2021-12-01,6190.08,64
676,2021-12-01,6197.02,134
677,2021-12-01,6197.08,200
678,2021-12-01,6203.02,33
679,2021-12-01,6206.08,103
680,2021-12-01,6212.04,17
681,2021-12-01,6212.08,11
682,2021-12-01,6215.04,114
683,2021-12-01,6224.03,140
684,2021-12-01,6224.05,114
685,2021-12-01,6227.02,16
686,2021-12-01,6230.04,116
687,2021-12-01,6233.05,108
688,2021-12-01,6237.01,7
689,2021-12-01,6239.08,183
690,2021-12-01,6247.06,211
691,2021-12-01,6248.06,200
692,2021-12-01,6254.06,19
693,2021-12-01,6257.03,158
694,2021-12-01,6266.06,137
695,2021-12-01,6280.12,68
696,2021-12-01,6286.02,72
697,2021-12-01,6289.06,150
698,2021-12-01,6297.02,159
699,2021-12-01,6297.07,84
700,2021-12-01,6306.01,91
701,2021-12-01,6306.06,150
702,2021-12-01,6310.06,17
703,2021-12-01,6313.1,65
704,2021-12-01,6319.01,36
705,2021-12-01,6319.07,38
706,2021-12-01,6322.01,139
707,2021-12-01,6331.01,83
708,2021-12-01,6345.08,181
709,2021-12-01,6352.01,46
710,2021-12-01,6361.03,9
711,2021-12-01,6364.07,301
712,2021-12-01,6364.1,177
713,2021-12-01,6379.03,99
714,2021-12-01,6382.05,102
715,2021-12-01,6389.09,104
716,2021-12-01,6395.01,14
717,2021-12-01,6398.06,89
718,2021-12-01,6401.01,10
719,2021-12-01,6407.07,162
720,2021-12-01,6416.06,98
721,2021-12-01,6422.09,93
722,2021-12-01,6425.04,74
723,2021-12-01,6429.01,72
724,2021-12-01,6432.1,100
725,2021-12-01,6432.11,232
726,2021-12-01,6435.02,12
727,2021-12-01,6438.04,15
728,2021-12-01,6441.01,85
729,2021-12-01,6441.02,46
730,2021-12-01,6450.05,250
731,2021-12-01,6450.12,202
732,2021-12-01,6453.02,7
733,2021-12-01,6459.04,145
734,2021-12-01,6459.07,127
735,2021-12-01,6462.05,10
736,2021-12-01,6462.19,29
737,2021-12-01,6464.08,51
738,2021-12-01,6464.09,114
739,2021-12-01,6471.02,31
740,2021-12-01,6474.11,153
741,2021-12-01,6474.12,92
742,2021-12-01,6483.06,97
743,2021-12-01,6486.07,8
744,2021-12-01,6495.17,17
745,2021-12-01,6498.09,72
746,2021-12-01,6498.1,94
747,2021-12-01,6505.09,28
748,2021-12-01,6511.03,4
749,2021-12-01,6514.08,6
750,2021-12-01,6517.08,161
751,2021-12-01,6520.06,4
752,2021-12-01,6520.07,5
753,2021-12-01,6526.05,124
754,2021-12-01,6529.02,8
755,2021-12-01,6532.06,80
756,2021-12-01,6536.02,6
757,2021-12-01,6538.11,13
758,2021-12-01,6541.03,101
759,2021-12-01,6545.07,9
760,2021-12-01,6551.02,200
761,2021-12-01,6554.05,2
762,2021-12-01,6560.01,250
763,2021-12-01,6560.15,135
764,2021-12-01,6563.12,11
765,2021-12-01,6566.01,2
766,2021-12-01,6569.07,88
767,2021-12-01,6569.08,78
768,2021-12-01,6569.09,78
769,2021-12-01,6572.08,18
770,2021-12-01,6575.03,81
771,2021-12-01,6578.01,117
772,2021-12-01,6579.03,6
773,2021-12-01,6581.14,15
774,2021-12-01,6584.12,180
775,2021-12-01,6587.04,4
776,2021-12-01,6593.15,168
777,2021-12-01,6596.1,7
778,2021-12-01,6599.01,11
779,2021-12-01,6602.03,196
780,2021-12-01,6602.05,97
781,2021-12-01,6605.08,15
782,2021-12-01,6608.09,67
783,2021-12-01,6611.02,102
784,2021-12-01,6614.01,13
785,2021-12-01,6617.09,95
786,2021-12-01,6621.06,5
787,2021-12-01,6629.06,17
788,2021-12-01,6638.01,20
789,2021-12-01,6644.07,95
790,2021-12-01,6650.07,38
791,2021-12-01,6650.08,77
792,2021-12-01,6654.05,3
793,2021-12-01,6656.05,7
794,2021-12-01,6659.01,62
795,2021-12-01,6659.03,164
796,2021-12-01,6659.09,108
797,2021-12-01,6659.1,54
798,2021-12-01,6662.01,6
799,2021-12-01,6662.09,4
800,2021-12-01,6664.05,7
801,2021-12-01,6667.04,63
802,2021-12-01,6670.03,15
803,2021-12-01,6676.02,148
804,2021-12-01,6679.11,7
805,2021-12-01,6682.03,45
806,2021-12-01,6682.08,26
807,2021-12-01,6688.01,22
808,2021-12-01,6691.11,121
809,2021-12-01,6703.06,6
810,2021-12-01,6708.04,126
811,2021-12-01,6711.13,41
812,2021-12-01,6717.06,126
813,2021-12-01,6720.07,7
814,2021-12-01,6723.1,78
815,2021-12-01,6726.01,163
816,2021-12-01,6729.02,4
817,2021-12-01,6732.01,60
818,2021-12-01,6735.03,1
819,2021-12-01,6737.03,14
820,2021-12-01,6740.01,94
821,2021-12-01,6740.1,121
822,2021-12-01,6743.06,6
823,2021-12-01,6747.06,138
824,2021-12-01,6747.07,151
825,2021-12-01,6750.16,18
826,2021-12-01,6753.08,136
827,2021-12-01,6756.01,187
828,2021-12-01,6756.05,136
829,2021-12-01,6759.15,18
830,2021-12-01,6762.02,140
831,2021-12-01,6762.04,71
832,2021-12-01,6765.01,136
833,2021-12-01,6766.03,6
834,2021-12-01,6774.13,5
835,2021-12-01,6779.04,170
836,2021-12-01,6779.05,149
837,2021-12-01,6782.01,25
838,2021-12-01,6789.04,38
839,2021-12-01,6795.01,62
840,2021-12-01,6798.01,5
841,2021-12-01,6801.01,52
842,2021-12-01,6804.01,4
843,2021-12-01,6806.06,9
844,2021-12-01,6809.09,161
845,2021-12-01,6812.06,12
846,2021-12-01,6814.01,16
847,2021-12-01,6819.15,36
848,2021-12-01,6822.09,293
849,2021-12-01,6824.07,116
850,2021-12-01,6827.11,26
851,2021-12-01,6830.02,60
852,2021-12-01,6836.07,5
853,2021-12-01,6839.04,61
854,2021-12-01,6839.1,146
855,2021-12-01,6842.02,5
856,2021-12-01,6847.02,168
857,2021-12-01,6850.01,24
858,2021-12-01,6854.05,87
859,2021-12-01,6857.09,13
860,2021-12-01,6860.12,60
861,2021-12-01,6865.03,22
862,2021-12-01,6873.01,11
863,2021-12-01,6876.04,108
864,2021-12-01,6879.04,15
865,2021-12-01,6887.03,12
866,2021-12-01,6889.12,148
867,2021-12-01,6890.01,109
868,2021-12-01,6890.06,92
869,2021-12-01,6893.1,20
870,2021-12-01,6896.16,57
871,2021-12-01,6901.01,11
872,2021-12-01,6904.06,60
