date,station_id,users_count
2022-03-01,4873.08,9
2022-03-01,4883.03,25
2022-03-01,4889.06,35
2022-03-01,4895.03,56
2022-03-01,4895.09,57
2022-03-01,4898.02,6
2022-03-01,4903.08,19
2022-03-01,4903.09,11
2022-03-01,4906.07,9
2022-03-01,4914.03,20
2022-03-01,4927.04,23
2022-03-01,4931.05,23
2022-03-01,4936.01,53
2022-03-01,4936.14,21
2022-03-01,4939.07,9
2022-03-01,4953.04,36
2022-03-01,4954.07,9
2022-03-01,4956.02,10
2022-03-01,4962.01,45
2022-03-01,4962.08,38
2022-03-01,4963.13,6
2022-03-01,4968.03,30
2022-03-01,4971.01,8
2022-03-01,4979.07,7
2022-03-01,4987.06,12
2022-03-01,4993.02,41
2022-03-01,4993.13,24
2022-03-01,4993.15,21
2022-03-01,4996.08,14
2022-03-01,5001.08,43
2022-03-01,5002.09,6
2022-03-01,5004.02,18
2022-03-01,5010.02,12
2022-03-01,5018.06,11
2022-03-01,5024.1,30
2022-03-01,5025.02,12
2022-03-01,5027.02,3
2022-03-01,5033.01,27
2022-03-01,5036.06,26
2022-03-01,5043.06,3
2022-03-01,5045.05,19
2022-03-01,5051.01,10
2022-03-01,5051.02,11
2022-03-01,5059.02,19
2022-03-01,5065.04,30
2022-03-01,5065.1,31
2022-03-01,5065.12,58
2022-03-01,5065.14,39
2022-03-01,5068.02,24
2022-03-01,5073.07,19
2022-03-01,5082.08,3
2022-03-01,5084.03,9
2022-03-01,5093.01,21
2022-03-01,5096.11,28
2022-03-01,5099.02,9
2022-03-01,5105.09,44
2022-03-01,5106.04,10
2022-03-01,5108.01,29
2022-03-01,5114.06,55
2022-03-01,5115.01,8
2022-03-01,5115.05,8
2022-03-01,5117.05,45
2022-03-01,5123.07,3
2022-03-01,5125.03,78
2022-03-01,5125.07,27
2022-03-01,5128.04,32
2022-03-01,5137.1,55
2022-03-01,5137.11,51
2022-03-01,5137.13,19
2022-03-01,5140.06,11
2022-03-01,5145.02,45
2022-03-01,5146.03,5
2022-03-01,5148.03,29
2022-03-01,5156.05,30
2022-03-01,5159.04,27
2022-03-01,5164.04,52
2022-03-01,5167.06,27
2022-03-01,5170.01,9
2022-03-01,5175.08,55
2022-03-01,5178.06,41
2022-03-01,5181.04,35
2022-03-01,5184.08,131
2022-03-01,5187.03,36
2022-03-01,5190.07,35
2022-03-01,5190.09,44
2022-03-01,5198.04,27
2022-03-01,5204.05,54
2022-03-01,5207.01,87
2022-03-01,5210.01,7
2022-03-01,5216.04,19
2022-03-01,5216.06,107
2022-03-01,5225.02,8
2022-03-01,5230.02,27
2022-03-01,5235.05,70
2022-03-01,5238.05,47
2022-03-01,5247.1,44
2022-03-01,5250.05,23
2022-03-01,5259.06,29
2022-03-01,5262.09,52
2022-03-01,5267.08,43
2022-03-01,5267.09,50
2022-03-01,5270.07,50
2022-03-01,5270.08,62
2022-03-01,5270.09,54
2022-03-01,5279.03,49
2022-03-01,5282.02,8
2022-03-01,5288.08,25
2022-03-01,5288.09,45
2022-03-01,5288.12,104
2022-03-01,5291.05,60
2022-03-01,5294.04,108
2022-03-01,5297.02,114
2022-03-01,5300.05,26
2022-03-01,5300.06,15
2022-03-01,5303.06,131
2022-03-01,5303.08,106
2022-03-01,5308.04,75
2022-03-01,5323.05,13
2022-03-01,5326.06,32
2022-03-01,5329.03,132
2022-03-01,5329.06,72
2022-03-01,5332.1,11
2022-03-01,5335.03,41
2022-03-01,5335.07,69
2022-03-01,5342.1,104
2022-03-01,5343.11,40
2022-03-01,5348.02,86
2022-03-01,5351.03,64
2022-03-01,5359.1,53
2022-03-01,5359.11,66
2022-03-01,5362.08,4
2022-03-01,5365.02,39
2022-03-01,5371.07,12
2022-03-01,5374.01,123
2022-03-01,5379.09,58
2022-03-01,5379.1,76
2022-03-01,5382.06,115
2022-03-01,5382.07,99
2022-03-01,5400.05,31
2022-03-01,5403.04,18
2022-03-01,5403.05,16
2022-03-01,5406.02,80
2022-03-01,5406.04,22
2022-03-01,5411.07,23
2022-03-01,5411.08,52
2022-03-01,5414.06,74
2022-03-01,5414.07,19
2022-03-01,5422.04,94
2022-03-01,5430.08,40
2022-03-01,5430.1,26
2022-03-01,5433.03,11
2022-03-01,5433.04,7
2022-03-01,5436.09,66
2022-03-01,5436.11,36
2022-03-01,5442.05,30
2022-03-01,5442.09,12
2022-03-01,5445.02,72
2022-03-01,5445.07,72
2022-03-01,5450.04,44
2022-03-01,5453.01,50
2022-03-01,5453.05,44
2022-03-01,5453.06,34
2022-03-01,5470.1,65
2022-03-01,5470.12,134
2022-03-01,5470.13,23
2022-03-01,5473.03,20
2022-03-01,5476.03,86
2022-03-01,5481.04,28
2022-03-01,5484.09,81
2022-03-01,5489.03,77
2022-03-01,5489.04,16
2022-03-01,5492.05,145
2022-03-01,5500.02,44
2022-03-01,5500.07,31
2022-03-01,5503.01,13
2022-03-01,5506.1,38
2022-03-01,5506.14,79
2022-03-01,5509.02,12
2022-03-01,5515.02,125
2022-03-01,5515.08,51
2022-03-01,5520.09,12
2022-03-01,5523.02,96
2022-03-01,5532.01,58
2022-03-01,5539.06,19
2022-03-01,5545.01,69
2022-03-01,5545.04,68
2022-03-01,5550.05,54
2022-03-01,5550.09,42
2022-03-01,5553.03,67
2022-03-01,5553.1,98
2022-03-01,5561.04,58
2022-03-01,5561.06,88
2022-03-01,5569.06,35
2022-03-01,5569.07,25
2022-03-01,5575.08,19
2022-03-01,5575.13,35
2022-03-01,5578.02,40
2022-03-01,5581.01,35
2022-03-01,5584.04,60
2022-03-01,5584.05,71
2022-03-01,5593.01,103
2022-03-01,5593.02,48
2022-03-01,5593.04,103
2022-03-01,5602.06,27
2022-03-01,5610.09,83
2022-03-01,5613.04,37
2022-03-01,5616.01,67
2022-03-01,5616.08,49
2022-03-01,5623.03,17
2022-03-01,5626.06,48
2022-03-01,5626.07,116
2022-03-01,5626.13,70
2022-03-01,5626.15,106
2022-03-01,5633.04,9
2022-03-01,5636.11,79
2022-03-01,5644.05,27
2022-03-01,5653.12,57
2022-03-01,5659.05,98
2022-03-01,5659.11,85
2022-03-01,5666.04,45
2022-03-01,5669.1,123
2022-03-01,5669.12,36
2022-03-01,5679.08,91
2022-03-01,5687.04,66
2022-03-01,5687.11,57
2022-03-01,5696.03,75
2022-03-01,5703.13,64
2022-03-01,5712.03,114
2022-03-01,5712.12,48
2022-03-01,5721.01,79
2022-03-01,5721.07,64
2022-03-01,5721.14,101
2022-03-01,5730.08,98
2022-03-01,5736.09,102
2022-03-01,5743.02,19
2022-03-01,5746.02,41
2022-03-01,5746.14,88
2022-03-01,5752.07,75
2022-03-01,5755.01,105
2022-03-01,5755.09,107
2022-03-01,5755.14,112
2022-03-01,5763.03,109
2022-03-01,5769.04,44
2022-03-01,5772.05,58
2022-03-01,5779.08,145
2022-03-01,5779.09,90
2022-03-01,5779.1,96
2022-03-01,5779.11,93
2022-03-01,5785.05,46
2022-03-01,5785.1,8
2022-03-01,5788.12,67
2022-03-01,5788.13,137
2022-03-01,5788.15,97
2022-03-01,5788.16,85
2022-03-01,5794.05,24
2022-03-01,5797.01,66
2022-03-01,5805.05,78
2022-03-01,5805.07,64
2022-03-01,5820.08,123
2022-03-01,5826.02,38
2022-03-01,5838.09,48
2022-03-01,5847.01,96
2022-03-01,5847.08,28
2022-03-01,5854.09,142
2022-03-01,5863.07,106
2022-03-01,5869.04,36
2022-03-01,5872.1,59
2022-03-01,5880.02,120
2022-03-01,5886.13,61
2022-03-01,5905.12,172
2022-03-01,5905.14,207
2022-03-01,5914.03,108
2022-03-01,5914.08,58
2022-03-01,5922.04,32
2022-03-01,5922.07,9
2022-03-01,5922.08,36
2022-03-01,5929.01,130
2022-03-01,5938.01,81
2022-03-01,5938.11,73
2022-03-01,5944.01,40
2022-03-01,5947.04,113
2022-03-01,5955.12,41
2022-03-01,5964.01,55
2022-03-01,5971.08,118
2022-03-01,5971.09,68
2022-03-01,5977.01,31
2022-03-01,5980.07,186
2022-03-01,5989.02,129
2022-03-01,5997.1,43
2022-03-01,6004.06,160
2022-03-01,6004.07,63
2022-03-01,6022.04,112
2022-03-01,6030.04,104
2022-03-01,6030.06,60
2022-03-01,6039.06,87
2022-03-01,6046.02,102
2022-03-01,6055.08,112
2022-03-01,6064.08,141
2022-03-01,6072.06,129
2022-03-01,6072.11,139
2022-03-01,6072.14,38
2022-03-01,6079.03,90
2022-03-01,6089.07,129
2022-03-01,6089.08,78
2022-03-01,6089.11,31
2022-03-01,6098.1,208
2022-03-01,6115.06,61
2022-03-01,6115.09,18
2022-03-01,6122.09,116
2022-03-01,6128.04,13
2022-03-01,6131.12,97
2022-03-01,6131.13,86
2022-03-01,6137.04,11
2022-03-01,6140.05,226
2022-03-01,6148.02,70
2022-03-01,6151.03,16
2022-03-01,6157.04,38
2022-03-01,6164.09,68
2022-03-01,6170.02,69
2022-03-01,6173.08,164
2022-03-01,6179.07,26
2022-03-01,6182.02,111
2022-03-01,6190.03,21
2022-03-01,6190.08,85
2022-03-01,6197.02,97
2022-03-01,6197.08,177
2022-03-01,6203.02,20
2022-03-01,6206.08,71
2022-03-01,6212.04,10
2022-03-01,6212.08,10
2022-03-01,6215.04,120
2022-03-01,6224.03,95
2022-03-01,6224.05,83
2022-03-01,6227.02,17
2022-03-01,6230.04,89
2022-03-01,6239.08,106
2022-03-01,6247.06,152
2022-03-01,6248.06,126
2022-03-01,6254.06,18
2022-03-01,6257.03,114
2022-03-01,6266.06,134
2022-03-01,6280.12,130
2022-03-01,6286.02,35
2022-03-01,6289.06,126
2022-03-01,6297.02,127
2022-03-01,6297.07,62
2022-03-01,6303.01,83
2022-03-01,6306.01,132
2022-03-01,6306.06,119
2022-03-01,6310.06,33
2022-03-01,6313.1,64
2022-03-01,6319.01,24
2022-03-01,6319.07,38
2022-03-01,6322.01,108
2022-03-01,6331.01,218
2022-03-01,6345.08,135
2022-03-01,6352.01,23
2022-03-01,6361.03,9
2022-03-01,6364.07,213
2022-03-01,6364.1,204
2022-03-01,6373.07,59
2022-03-01,6379.03,86
2022-03-01,6382.05,75
2022-03-01,6389.09,85
2022-03-01,6395.01,12
2022-03-01,6398.06,80
2022-03-01,6401.01,6
2022-03-01,6416.06,104
2022-03-01,6422.09,62
2022-03-01,6425.04,85
2022-03-01,6429.01,63
2022-03-01,6432.1,94
2022-03-01,6432.11,204
2022-03-01,6435.02,9
2022-03-01,6441.01,63
2022-03-01,6441.02,32
2022-03-01,6441.06,37
2022-03-01,6450.05,181
2022-03-01,6450.12,182
2022-03-01,6453.02,5
2022-03-01,6459.04,115
2022-03-01,6459.07,97
2022-03-01,6462.05,14
2022-03-01,6462.19,28
2022-03-01,6464.08,57
2022-03-01,6464.09,115
2022-03-01,6471.02,23
2022-03-01,6474.11,114
2022-03-01,6474.12,77
2022-03-01,6483.06,86
2022-03-01,6486.07,4
2022-03-01,6495.17,10
2022-03-01,6498.09,39
2022-03-01,6498.1,72
2022-03-01,6505.09,11
2022-03-01,6511.03,2
2022-03-01,6514.08,7
2022-03-01,6526.05,151
2022-03-01,6532.06,51
2022-03-01,6535.04,72
2022-03-01,6536.02,9
2022-03-01,6538.11,11
2022-03-01,6541.03,69
2022-03-01,6560.01,149
2022-03-01,6560.15,102
2022-03-01,6563.12,13
2022-03-01,6569.07,55
2022-03-01,6569.08,32
2022-03-01,6569.09,79
2022-03-01,6572.08,13
2022-03-01,6575.03,72
2022-03-01,6578.01,67
2022-03-01,6581.14,12
2022-03-01,6584.12,147
2022-03-01,6593.15,124
2022-03-01,6599.01,13
2022-03-01,6602.05,76
2022-03-01,6605.08,6
2022-03-01,6608.09,63
2022-03-01,6611.02,85
2022-03-01,6611.05,31
2022-03-01,6614.01,11
2022-03-01,6629.06,13
2022-03-01,6638.01,11
2022-03-01,6644.04,40
2022-03-01,6644.07,65
2022-03-01,6650.07,36
2022-03-01,6650.08,61
2022-03-01,6656.05,5
2022-03-01,6659.01,90
2022-03-01,6659.03,119
2022-03-01,6659.09,136
2022-03-01,6659.1,43
2022-03-01,6662.01,3
2022-03-01,6662.09,6
2022-03-01,6664.05,10
2022-03-01,6667.04,57
2022-03-01,6670.03,7
2022-03-01,6676.02,91
2022-03-01,6679.11,15
2022-03-01,6682.03,33
2022-03-01,6682.08,28
2022-03-01,6688.01,15
2022-03-01,6691.11,109
2022-03-01,6703.06,3
2022-03-01,6708.04,110
2022-03-01,6711.13,31
2022-03-01,6717.06,102
2022-03-01,6720.07,10
2022-03-01,6723.1,48
2022-03-01,6726.01,120
2022-03-01,6729.02,5
2022-03-01,6732.01,65
2022-03-01,6735.03,7
2022-03-01,6737.03,9
2022-03-01,6740.01,75
2022-03-01,6740.1,104
2022-03-01,6743.06,4
2022-03-01,6747.06,89
2022-03-01,6747.07,141
2022-03-01,6750.16,15
2022-03-01,6753.08,128
2022-03-01,6756.01,108
2022-03-01,6756.05,115
2022-03-01,6759.15,14
2022-03-01,6762.02,111
2022-03-01,6762.04,57
2022-03-01,6765.01,99
2022-03-01,6766.03,7
2022-03-01,6774.13,10
2022-03-01,6779.04,98
2022-03-01,6779.05,103
2022-03-01,6782.01,17
2022-03-01,6789.04,29
2022-03-01,6795.01,39
2022-03-01,6798.01,10
2022-03-01,6801.01,70
2022-03-01,6806.06,5
2022-03-01,6809.07,57
2022-03-01,6812.06,12
2022-03-01,6814.01,13
2022-03-01,6816.07,85
2022-03-01,6819.15,19
2022-03-01,6822.09,260
2022-03-01,6824.07,87
2022-03-01,6827.11,29
2022-03-01,6830.02,56
2022-03-01,6836.07,10
2022-03-01,6842.02,2
2022-03-01,6847.02,154
2022-03-01,6850.01,17
2022-03-01,6854.05,83
2022-03-01,6857.09,13
2022-03-01,6860.12,58
2022-03-01,6865.03,13
2022-03-01,6873.01,10
2022-03-01,6879.04,3
2022-03-01,6887.03,14
2022-03-01,6889.12,132
2022-03-01,6890.01,98
2022-03-01,6890.06,91
2022-03-01,6893.1,29
2022-03-01,6896.16,60
2022-03-01,6907.03,4
2022-03-01,6915.02,19
2022-03-01,6920.03,79
2022-03-01,6923.2,35
2022-03-01,6925.09,119
2022-03-01,6926.01,61
2022-03-01,6929.02,7
2022-03-01,6932.14,54
2022-03-01,6932.15,41
2022-03-01,6937.07,7
2022-03-01,6943.07,10
2022-03-01,6948.1,158
2022-03-01,6951.03,7
2022-03-01,6953.08,108
2022-03-01,6955.01,66
2022-03-01,6955.05,86
2022-03-01,6958.06,32
2022-03-01,6960.1,37
2022-03-01,6966.04,11
2022-03-01,6969.08,24
2022-03-01,6989.07,20
2022-03-01,6991.12,53
2022-03-01,6998.08,46
2022-03-01,7003.06,11
2022-03-01,7009.02,7
2022-03-01,7009.06,4
2022-03-01,7018.01,14
2022-03-01,7020.09,131
2022-03-01,7023.04,88
2022-03-01,7026.08,17
2022-03-01,7028.04,40
2022-03-01,7047.07,5
2022-03-01,7049.04,38
2022-03-01,7052.01,106
2022-03-01,7057.07,36
2022-03-01,7059.01,75
2022-03-01,7059.08,117
2022-03-01,7062.07,14
2022-03-01,7068.07,4
2022-03-01,7074.01,6
2022-03-01,7084.12,54
2022-03-01,7092.06,75
2022-03-01,7098.05,8
2022-03-01,7111.1,3
2022-03-01,7113.08,17
2022-03-01,7116.04,59
2022-03-01,7119.04,14
2022-03-01,7121.05,45
2022-03-01,7123.04,75
2022-03-01,7126.01,16
2022-03-01,7128.08,55
2022-03-01,7132.08,3
2022-03-01,7137.04,9
2022-03-01,7141.07,91
2022-03-01,7144.01,33
2022-03-01,7144.02,19
2022-03-01,7146.04,43
2022-03-01,7149.05,59
2022-03-01,7152.1,11
2022-03-01,7154.07,38
2022-03-01,7159.08,14
2022-03-01,7163.07,2
2022-03-01,7175.05,94
2022-03-01,7178.02,8
2022-03-01,7180.02,58
2022-03-01,7183.03,75
2022-03-01,7186.15,8
2022-03-01,7188.1,22
2022-03-01,7188.13,46
2022-03-01,7196.04,5
2022-03-01,7202.07,6
2022-03-01,7204.08,79
2022-03-01,7207.08,74
2022-03-01,7210.07,2
2022-03-01,7212.05,106
2022-03-01,7230.1,36
2022-03-01,7233.05,6
2022-03-01,7235.13,50
2022-03-01,7243.04,58
2022-03-01,7253.04,37
2022-03-01,7260.09,120
2022-03-01,7265.1,47
2022-03-01,7281.09,46
2022-03-01,7284.01,11
2022-03-01,7286.01,73
2022-03-01,7286.02,36
2022-03-01,7286.05,47
2022-03-01,7288.04,40
2022-03-01,7291.06,5
2022-03-01,7293.1,21
2022-03-01,7304.08,32
2022-03-01,7311.02,83
2022-03-01,7314.03,14
2022-03-01,7323.09,70
2022-03-01,7327.01,20
2022-03-01,7338.02,88
2022-03-01,7340.06,15
2022-03-01,7340.07,65
2022-03-01,7342.01,6
2022-03-01,7344.06,57
2022-03-01,7354.01,67
2022-03-01,7360.1,74
2022-03-01,7365.08,17
2022-03-01,7365.13,19
2022-03-01,7372.1,62
2022-03-01,7382.04,62
2022-03-01,7388.1,40
2022-03-01,7393.09,57
2022-03-01,7407.13,41
2022-03-01,7409.08,30
2022-03-01,7414.17,16
2022-03-01,7432.04,18
2022-03-01,7432.09,57
2022-03-01,7436.11,29
2022-03-01,7443.01,48
2022-03-01,7443.17,23
2022-03-01,7453.01,74
2022-03-01,7456.03,20
2022-03-01,7458.03,47
2022-03-01,7463.09,31
2022-03-01,7482.15,13
2022-03-01,7484.05,46
2022-03-01,7488.24,23
2022-03-01,7502.01,42
2022-03-01,7504.18,30
2022-03-01,7511.19,54
2022-03-01,7520.07,95
2022-03-01,7522.02,24
2022-03-01,7524.09,20
2022-03-01,7524.16,22
2022-03-01,7528.31,19
2022-03-01,7538.14,50
2022-03-01,7540.02,20
2022-03-01,7541.01,46
2022-03-01,7543.15,14
2022-03-01,7567.06,37
2022-03-01,7577.27,34
2022-03-01,7579.01,12
2022-03-01,7580.01,48
2022-03-01,7595.17,12
2022-03-01,7596.1,39
2022-03-01,7599.02,7
2022-03-01,7599.09,22
2022-03-01,7602.05,58
2022-03-01,7606.01,48
2022-03-01,7610.13,27
2022-03-01,7611.02,25
2022-03-01,7617.07,72
2022-03-01,7619.05,38
2022-03-01,7622.12,11
2022-03-01,7623.13,23
2022-03-01,7625.18,10
2022-03-01,7627.1,21
2022-03-01,7631.23,54
2022-03-01,7634.01,32
2022-03-01,7636.05,19
2022-03-01,7640.04,23
2022-03-01,7643.18,23
2022-03-01,7646.04,42
2022-03-01,7648.16,24
2022-03-01,7650.05,29
2022-03-01,7652.04,22
2022-03-01,7655.22,50
2022-03-01,7658.13,34
2022-03-01,7662.13,6
2022-03-01,7667.04,18
2022-03-01,7670.09,26
2022-03-01,7680.03,57
2022-03-01,7682.01,95
2022-03-01,7685.14,29
2022-03-01,7688.12,55
2022-03-01,7691.05,1
2022-03-01,7701.21,15
2022-03-01,7704.04,30
2022-03-01,7712.04,5
2022-03-01,7713.01,38
2022-03-01,7713.11,49
2022-03-01,7716.19,8
2022-03-01,7720.03,54
2022-03-01,7722.06,3
2022-03-01,7723.01,85
2022-03-01,7727.08,47
2022-03-01,7735.05,12
2022-03-01,7735.23,17
2022-03-01,7738.04,39
2022-03-01,7741.01,31
2022-03-01,7741.04,15
2022-03-01,7744.06,18
2022-03-01,7745.07,19
2022-03-01,7748.02,12
2022-03-01,7769.06,13
2022-03-01,7774.02,16
2022-03-01,7781.1,4
2022-03-01,7783.18,26
2022-03-01,7788.13,2
2022-03-01,7790.04,9
2022-03-01,7795.09,16
2022-03-01,7798.02,10
2022-03-01,7800.03,20
2022-03-01,7803.03,8
2022-03-01,7809.13,9
2022-03-01,7812.01,2
2022-03-01,7814.01,15
2022-03-01,7816.14,4
2022-03-01,7818.17,9
2022-03-01,7823.03,15
2022-03-01,7832.04,11
2022-03-01,7837.3,19
2022-03-01,7840.11,6
2022-03-01,7845.06,5
2022-03-01,7851.04,15
2022-03-01,7853.01,2
2022-03-01,7855.03,24
2022-03-01,7858.02,3
2022-03-01,7860.08,10
2022-03-01,7863.03,12
2022-03-01,7865.09,26
2022-03-01,7872.03,15
2022-03-01,7876.07,10
2022-03-01,7879.01,16
2022-03-01,7884.04,7
2022-03-01,7886.02,35
2022-03-01,7893.05,15
2022-03-01,7896.11,2
