date,city_name,pm2_5
2015-11-21,Los Angeles,9.6
2015-11-22,Los Angeles,7.1
2015-11-23,Los Angeles,8.2
2015-11-24,Los Angeles,9.9
2015-11-25,Los Angeles,5.5
2015-11-26,Los Angeles,9.8
2015-11-27,Los Angeles,7.8
2015-11-28,Los Angeles,9.2
2015-11-29,Los Angeles,7.6
2015-11-30,Los Angeles,9.8
2015-12-01,Los Angeles,14.9
2015-12-02,Los Angeles,7.7
2015-12-03,Los Angeles,9.6
2015-12-04,Los Angeles,13.7
2015-12-05,Los Angeles,9.4
2015-12-06,Los Angeles,9.5
2015-12-07,Los Angeles,12.7
2015-12-08,Los Angeles,13.1
2015-12-09,Los Angeles,22.9
2015-12-10,Los Angeles,18.6
2015-12-11,Los Angeles,4.8
2015-12-12,Los Angeles,6.3
2015-12-13,Los Angeles,9.4
2015-12-14,Los Angeles,2.5
2015-12-15,Los Angeles,8.2
2015-12-16,Los Angeles,11.7
2015-12-17,Los Angeles,13.4
2015-12-18,Los Angeles,14.3
2015-12-19,Los Angeles,15.9
2015-12-20,Los Angeles,10.5
2015-12-21,Los Angeles,17.2
2015-12-22,Los Angeles,8.4
2015-12-23,Los Angeles,8.3
2015-12-24,Los Angeles,7.8
2015-12-25,Los Angeles,3.0
2015-12-26,Los Angeles,6.1
2015-12-27,Los Angeles,17.0
2015-12-28,Los Angeles,13.2
2015-12-29,Los Angeles,12.7
2015-12-30,Los Angeles,19.2
2015-12-31,Los Angeles,17.5
2016-01-01,Los Angeles,17.4
2016-01-02,Los Angeles,19.4
2016-01-03,Los Angeles,22.9
2016-01-04,Los Angeles,10.5
2016-01-05,Los Angeles,6.9
2016-01-06,Los Angeles,6.4
2016-01-07,Los Angeles,5.1
2016-01-08,Los Angeles,11.0
2016-01-09,Los Angeles,12.1
2016-01-10,Los Angeles,10.5
2016-01-11,Los Angeles,17.1
2016-01-12,Los Angeles,10.9
2016-01-13,Los Angeles,12.8
2016-01-14,Los Angeles,14.5
2016-01-15,Los Angeles,13.1
2016-01-16,Los Angeles,16.0
2016-01-17,Los Angeles,27.4
2016-01-18,Los Angeles,11.0
2016-01-19,Los Angeles,9.7
2016-01-20,Los Angeles,6.6
2016-01-21,Los Angeles,12.1
2016-01-22,Los Angeles,14.3
2016-01-23,Los Angeles,14.9
2016-01-24,Los Angeles,11.5
2016-01-25,Los Angeles,9.3
2016-01-26,Los Angeles,9.4
2016-01-27,Los Angeles,10.9
2016-01-28,Los Angeles,13.6
2016-01-29,Los Angeles,16.0
2016-01-30,Los Angeles,9.3
2016-01-31,Los Angeles,3.5
2016-02-01,Los Angeles,3.7
2016-02-02,Los Angeles,8.0
2016-02-03,Los Angeles,6.8
2016-02-04,Los Angeles,9.5
2016-02-05,Los Angeles,7.9
2016-02-06,Los Angeles,6.9
2016-02-07,Los Angeles,9.5
2016-02-08,Los Angeles,9.9
2016-02-09,Los Angeles,6.3
2016-02-10,Los Angeles,12.5
2016-02-11,Los Angeles,16.4
2016-02-12,Los Angeles,17.2
2016-02-13,Los Angeles,22.7
2016-02-14,Los Angeles,23.7
2016-02-15,Los Angeles,11.5
2016-02-16,Los Angeles,9.6
2016-02-17,Los Angeles,8.9
2016-02-18,Los Angeles,4.7
2016-02-19,Los Angeles,9.3
2016-02-20,Los Angeles,13.2
2016-02-21,Los Angeles,14.5
2016-02-22,Los Angeles,12.7
2016-02-23,Los Angeles,11.6
2016-02-24,Los Angeles,6.3
2016-02-25,Los Angeles,11.5
2016-02-26,Los Angeles,15.3
2016-02-27,Los Angeles,15.2
2016-02-28,Los Angeles,18.2
2016-02-29,Los Angeles,20.5
2016-03-01,Los Angeles,23.9
2016-03-02,Los Angeles,19.9
2016-03-03,Los Angeles,12.5
2016-03-04,Los Angeles,11.6
2016-03-05,Los Angeles,5.5
2016-03-06,Los Angeles,5.3
2016-03-07,Los Angeles,4.1
2016-03-08,Los Angeles,6.2
2016-03-09,Los Angeles,8.7
2016-03-10,Los Angeles,9.9
2016-03-11,Los Angeles,6.0
2016-03-12,Los Angeles,6.9
2016-03-13,Los Angeles,6.0
2016-03-14,Los Angeles,5.4
2016-03-15,Los Angeles,9.6
2016-03-16,Los Angeles,10.5
2016-03-17,Los Angeles,10.5
2016-03-18,Los Angeles,13.5
2016-03-19,Los Angeles,17.2
2016-03-20,Los Angeles,20.5
2016-03-21,Los Angeles,6.8
2016-03-22,Los Angeles,7.0
2016-03-23,Los Angeles,7.5
2016-03-24,Los Angeles,9.1
2016-03-25,Los Angeles,8.8
2016-03-26,Los Angeles,11.4
2016-03-27,Los Angeles,13.0
2016-03-28,Los Angeles,9.4
2016-03-29,Los Angeles,7.7
2016-03-30,Los Angeles,6.8
2016-03-31,Los Angeles,8.0
2016-04-01,Los Angeles,10.7
2016-04-02,Los Angeles,12.9
2016-04-03,Los Angeles,10.0
2016-04-04,Los Angeles,10.4
2016-04-05,Los Angeles,11.4
2016-04-06,Los Angeles,11.1
2016-04-07,Los Angeles,14.3
2016-04-08,Los Angeles,9.2
2016-04-09,Los Angeles,5.5
2016-04-10,Los Angeles,5.2
2016-04-11,Los Angeles,5.8
2016-04-12,Los Angeles,6.5
2016-04-13,Los Angeles,8.2
2016-04-14,Los Angeles,11.2
2016-04-15,Los Angeles,9.1
2016-04-16,Los Angeles,8.4
2016-04-17,Los Angeles,9.3
2016-04-18,Los Angeles,9.0
2016-04-19,Los Angeles,12.2
2016-04-20,Los Angeles,10.6
2016-04-21,Los Angeles,7.2
2016-04-22,Los Angeles,5.9
2016-04-23,Los Angeles,7.4
2016-04-24,Los Angeles,8.4
2016-04-25,Los Angeles,12.5
2016-04-26,Los Angeles,10.6
2016-04-27,Los Angeles,10.3
2016-04-28,Los Angeles,10.0
2016-04-29,Los Angeles,9.8
2016-04-30,Los Angeles,8.8
2016-05-01,Los Angeles,11.6
2016-05-02,Los Angeles,15.0
2016-05-03,Los Angeles,13.3
2016-05-04,Los Angeles,10.0
2016-05-05,Los Angeles,6.3
2016-05-06,Los Angeles,4.6
2016-05-07,Los Angeles,4.3
2016-05-08,Los Angeles,4.4
2016-05-09,Los Angeles,4.8
2016-05-10,Los Angeles,6.5
2016-05-11,Los Angeles,11.1
2016-05-12,Los Angeles,11.4
2016-05-13,Los Angeles,11.3
2016-05-14,Los Angeles,9.4
2016-05-15,Los Angeles,6.2
2016-05-16,Los Angeles,7.4
2016-05-17,Los Angeles,9.3
2016-05-18,Los Angeles,10.6
2016-05-19,Los Angeles,7.9
2016-05-20,Los Angeles,8.3
2016-05-21,Los Angeles,5.5
2016-05-22,Los Angeles,6.5
2016-05-23,Los Angeles,6.2
2016-05-24,Los Angeles,4.8
2016-05-25,Los Angeles,4.1
2016-05-26,Los Angeles,6.9
2016-05-27,Los Angeles,9.4
2016-05-28,Los Angeles,10.6
2016-05-29,Los Angeles,9.1
2016-05-30,Los Angeles,9.3
2016-05-31,Los Angeles,9.6
2016-06-01,Los Angeles,8.6
2016-06-02,Los Angeles,13.7
2016-06-03,Los Angeles,13.0
2016-06-04,Los Angeles,14.6
2016-06-05,Los Angeles,9.4
2016-06-06,Los Angeles,8.9
2016-06-07,Los Angeles,7.7
2016-06-08,Los Angeles,9.2
2016-06-09,Los Angeles,9.5
2016-06-10,Los Angeles,7.0
2016-06-11,Los Angeles,4.5
2016-06-12,Los Angeles,5.3
2016-06-13,Los Angeles,7.3
2016-06-14,Los Angeles,10.6
2016-06-15,Los Angeles,9.2
2016-06-16,Los Angeles,11.9
2016-06-17,Los Angeles,22.0
2016-06-18,Los Angeles,16.0
2016-06-19,Los Angeles,12.0
2016-06-20,Los Angeles,14.4
2016-06-21,Los Angeles,14.4
2016-06-22,Los Angeles,13.0
2016-06-23,Los Angeles,11.9
2016-06-24,Los Angeles,11.4
2016-06-25,Los Angeles,15.1
2016-06-26,Los Angeles,15.2
2016-06-27,Los Angeles,17.2
2016-06-28,Los Angeles,18.9
2016-06-29,Los Angeles,15.7
2016-06-30,Los Angeles,15.5
2016-07-01,Los Angeles,12.8
2016-07-02,Los Angeles,9.4
2016-07-03,Los Angeles,7.4
2016-07-04,Los Angeles,13.2
2016-07-05,Los Angeles,12.4
2016-07-06,Los Angeles,7.7
2016-07-07,Los Angeles,9.3
2016-07-08,Los Angeles,9.4
2016-07-09,Los Angeles,10.6
2016-07-10,Los Angeles,7.8
2016-07-11,Los Angeles,10.5
2016-07-12,Los Angeles,13.0
2016-07-13,Los Angeles,13.4
2016-07-14,Los Angeles,12.7
2016-07-15,Los Angeles,12.5
2016-07-16,Los Angeles,10.1
2016-07-17,Los Angeles,9.4
2016-07-18,Los Angeles,8.3
2016-07-19,Los Angeles,10.5
2016-07-20,Los Angeles,10.6
2016-07-21,Los Angeles,13.2
2016-07-22,Los Angeles,13.5
2016-07-23,Los Angeles,15.4
2016-07-24,Los Angeles,20.3
2016-07-25,Los Angeles,19.7
2016-07-26,Los Angeles,11.9
2016-07-27,Los Angeles,10.9
2016-07-28,Los Angeles,11.6
2016-07-29,Los Angeles,12.2
2016-07-30,Los Angeles,12.8
2016-07-31,Los Angeles,9.8
2016-08-01,Los Angeles,9.3
2016-08-02,Los Angeles,8.9
2016-08-03,Los Angeles,8.6
2016-08-04,Los Angeles,10.1
2016-08-05,Los Angeles,9.8
2016-08-06,Los Angeles,9.3
2016-08-07,Los Angeles,12.2
2016-08-08,Los Angeles,11.8
2016-08-09,Los Angeles,11.5
2016-08-10,Los Angeles,11.4
2016-08-11,Los Angeles,9.1
2016-08-12,Los Angeles,8.5
2016-08-13,Los Angeles,8.7
2016-08-14,Los Angeles,11.0
2016-08-15,Los Angeles,12.7
2016-08-16,Los Angeles,10.7
2016-08-17,Los Angeles,14.0
2016-08-18,Los Angeles,12.3
2016-08-19,Los Angeles,9.6
2016-08-20,Los Angeles,8.8
2016-08-21,Los Angeles,11.2
2016-08-22,Los Angeles,11.2
2016-08-23,Los Angeles,12.9
2016-08-24,Los Angeles,13.1
2016-08-25,Los Angeles,12.2
2016-08-26,Los Angeles,9.5
2016-08-27,Los Angeles,10.4
2016-08-28,Los Angeles,11.3
2016-08-29,Los Angeles,13.6
2016-08-30,Los Angeles,14.4
2016-08-31,Los Angeles,14.4
2016-09-01,Los Angeles,12.7
2016-09-02,Los Angeles,11.4
2016-09-03,Los Angeles,8.6
2016-09-04,Los Angeles,9.2
2016-09-05,Los Angeles,10.5
2016-09-06,Los Angeles,12.9
2016-09-07,Los Angeles,14.3
2016-09-08,Los Angeles,10.6
2016-09-09,Los Angeles,11.2
2016-09-10,Los Angeles,10.4
2016-09-11,Los Angeles,10.2
2016-09-12,Los Angeles,8.0
2016-09-13,Los Angeles,5.4
2016-09-14,Los Angeles,7.8
2016-09-15,Los Angeles,9.4
2016-09-16,Los Angeles,12.1
2016-09-17,Los Angeles,12.3
2016-09-18,Los Angeles,14.5
2016-09-19,Los Angeles,15.9
2016-09-20,Los Angeles,11.4
2016-09-21,Los Angeles,9.4
2016-09-22,Los Angeles,11.7
2016-09-23,Los Angeles,12.5
2016-09-24,Los Angeles,11.5
2016-09-25,Los Angeles,11.0
2016-09-26,Los Angeles,8.2
2016-09-27,Los Angeles,8.6
2016-09-28,Los Angeles,7.7
2016-09-29,Los Angeles,10.1
2016-09-30,Los Angeles,10.1
2016-10-01,Los Angeles,12.0
2016-10-02,Los Angeles,9.5
2016-10-03,Los Angeles,8.5
2016-10-04,Los Angeles,7.7
2016-10-05,Los Angeles,7.9
2016-10-06,Los Angeles,10.9
2016-10-07,Los Angeles,13.1
2016-10-08,Los Angeles,11.6
2016-10-09,Los Angeles,9.3
2016-10-10,Los Angeles,9.6
2016-10-11,Los Angeles,7.9
2016-10-12,Los Angeles,9.4
2016-10-13,Los Angeles,13.4
2016-10-14,Los Angeles,17.7
2016-10-15,Los Angeles,7.4
2016-10-16,Los Angeles,3.0
2016-10-17,Los Angeles,4.4
2016-10-18,Los Angeles,8.4
2016-10-19,Los Angeles,12.3
2016-10-20,Los Angeles,9.1
2016-10-21,Los Angeles,10.6
2016-10-22,Los Angeles,11.6
2016-10-23,Los Angeles,10.2
2016-10-24,Los Angeles,8.4
2016-10-25,Los Angeles,8.1
2016-10-26,Los Angeles,9.6
2016-10-27,Los Angeles,12.1
2016-10-28,Los Angeles,5.7
2016-10-29,Los Angeles,6.2
2016-10-30,Los Angeles,3.4
2016-10-31,Los Angeles,5.4
2016-11-01,Los Angeles,6.7
2016-11-02,Los Angeles,9.5
2016-11-03,Los Angeles,10.5
2016-11-04,Los Angeles,11.4
2016-11-05,Los Angeles,14.2
2016-11-06,Los Angeles,13.4
2016-11-07,Los Angeles,18.4
2016-11-08,Los Angeles,14.5
2016-11-09,Los Angeles,10.0
2016-11-10,Los Angeles,9.6
2016-11-11,Los Angeles,9.9
2016-11-12,Los Angeles,14.1
2016-11-13,Los Angeles,12.1
2016-11-14,Los Angeles,12.6
2016-11-15,Los Angeles,17.6
2016-11-16,Los Angeles,15.4
2016-11-17,Los Angeles,10.4
2016-11-18,Los Angeles,7.5
2016-11-19,Los Angeles,12.5
2016-11-20,Los Angeles,12.0
2016-11-21,Los Angeles,5.6
2016-11-22,Los Angeles,9.5
2016-11-23,Los Angeles,13.6
2016-11-24,Los Angeles,13.0
2016-11-25,Los Angeles,14.1
2016-11-26,Los Angeles,15.6
2016-11-27,Los Angeles,7.5
2016-11-28,Los Angeles,10.0
2016-11-29,Los Angeles,8.5
2016-11-30,Los Angeles,9.6
2016-12-01,Los Angeles,13.5
2016-12-02,Los Angeles,8.2
2016-12-03,Los Angeles,12.3
2016-12-04,Los Angeles,19.8
2016-12-05,Los Angeles,17.5
2016-12-06,Los Angeles,15.8
2016-12-07,Los Angeles,17.6
2016-12-08,Los Angeles,16.5
2016-12-09,Los Angeles,15.8
2016-12-10,Los Angeles,24.4
2016-12-11,Los Angeles,13.0
2016-12-12,Los Angeles,12.6
2016-12-13,Los Angeles,19.9
2016-12-14,Los Angeles,33.2
2016-12-15,Los Angeles,23.0
2016-12-16,Los Angeles,3.9
2016-12-17,Los Angeles,8.8
2016-12-18,Los Angeles,11.2
2016-12-19,Los Angeles,8.3
2016-12-20,Los Angeles,7.0
2016-12-21,Los Angeles,7.7
2016-12-22,Los Angeles,5.6
2016-12-23,Los Angeles,7.0
2016-12-24,Los Angeles,5.0
2016-12-25,Los Angeles,15.8
2016-12-26,Los Angeles,10.2
2016-12-27,Los Angeles,8.9
2016-12-28,Los Angeles,11.7
2016-12-29,Los Angeles,9.2
2016-12-30,Los Angeles,7.7
2016-12-31,Los Angeles,7.9
2017-01-01,Los Angeles,20.1
2017-01-02,Los Angeles,6.9
2017-01-03,Los Angeles,13.1
2017-01-04,Los Angeles,13.9
2017-01-05,Los Angeles,5.3
2017-01-06,Los Angeles,7.9
2017-01-07,Los Angeles,9.7
2017-01-08,Los Angeles,15.0
2017-01-09,Los Angeles,9.4
2017-01-10,Los Angeles,7.9
2017-01-11,Los Angeles,7.9
2017-01-12,Los Angeles,5.9
2017-01-13,Los Angeles,9.7
2017-01-14,Los Angeles,15.5
2017-01-15,Los Angeles,10.5
2017-01-16,Los Angeles,12.5
2017-01-17,Los Angeles,15.5
2017-01-18,Los Angeles,14.6
2017-01-19,Los Angeles,6.8
2017-01-20,Los Angeles,5.3
2017-01-21,Los Angeles,6.4
2017-01-22,Los Angeles,4.9
2017-01-23,Los Angeles,4.8
2017-01-24,Los Angeles,10.7
2017-01-25,Los Angeles,12.2
2017-01-26,Los Angeles,13.2
2017-01-27,Los Angeles,7.6
2017-01-28,Los Angeles,11.7
2017-01-29,Los Angeles,11.6
2017-01-30,Los Angeles,10.4
2017-01-31,Los Angeles,13.0
2017-02-01,Los Angeles,18.6
2017-02-02,Los Angeles,13.7
2017-02-03,Los Angeles,11.3
2017-02-04,Los Angeles,8.7
2017-02-05,Los Angeles,9.0
2017-02-06,Los Angeles,4.0
2017-02-07,Los Angeles,3.7
2017-02-08,Los Angeles,5.3
2017-02-09,Los Angeles,9.3
2017-02-10,Los Angeles,9.8
2017-02-11,Los Angeles,6.9
2017-02-12,Los Angeles,8.9
2017-02-13,Los Angeles,9.9
2017-02-14,Los Angeles,9.7
2017-02-15,Los Angeles,12.0
2017-02-16,Los Angeles,13.1
2017-02-17,Los Angeles,5.2
2017-02-18,Los Angeles,3.6
2017-02-19,Los Angeles,5.4
2017-02-20,Los Angeles,4.3
2017-02-21,Los Angeles,10.0
2017-02-22,Los Angeles,5.9
2017-02-23,Los Angeles,4.9
2017-02-24,Los Angeles,7.6
2017-02-25,Los Angeles,11.1
2017-02-26,Los Angeles,4.6
2017-02-27,Los Angeles,5.9
2017-02-28,Los Angeles,8.4
2017-03-01,Los Angeles,9.4
2017-03-02,Los Angeles,6.8
2017-03-03,Los Angeles,7.4
2017-03-04,Los Angeles,10.8
2017-03-05,Los Angeles,5.4
2017-03-06,Los Angeles,6.0
2017-03-07,Los Angeles,8.9
2017-03-08,Los Angeles,9.3
2017-03-09,Los Angeles,13.8
2017-03-10,Los Angeles,15.1
2017-03-11,Los Angeles,14.8
2017-03-12,Los Angeles,22.9
2017-03-13,Los Angeles,32.5
2017-03-14,Los Angeles,19.3
2017-03-15,Los Angeles,17.7
2017-03-16,Los Angeles,11.2
2017-03-17,Los Angeles,17.1
2017-03-18,Los Angeles,14.4
2017-03-19,Los Angeles,16.5
2017-03-20,Los Angeles,5.8
2017-03-21,Los Angeles,3.9
2017-03-22,Los Angeles,4.5
2017-03-23,Los Angeles,5.0
2017-03-24,Los Angeles,7.6
2017-03-25,Los Angeles,5.8
2017-03-26,Los Angeles,6.9
2017-03-27,Los Angeles,7.6
2017-03-28,Los Angeles,9.0
2017-03-29,Los Angeles,9.3
2017-03-30,Los Angeles,11.2
2017-03-31,Los Angeles,9.2
2017-04-01,Los Angeles,11.4
2017-04-02,Los Angeles,12.7
2017-04-03,Los Angeles,8.6
2017-04-04,Los Angeles,10.4
2017-04-05,Los Angeles,14.4
2017-04-06,Los Angeles,12.7
2017-04-07,Los Angeles,7.8
2017-04-08,Los Angeles,5.8
2017-04-09,Los Angeles,8.1
2017-04-10,Los Angeles,9.6
2017-04-11,Los Angeles,10.7
2017-04-12,Los Angeles,8.7
2017-04-13,Los Angeles,5.1
2017-04-14,Los Angeles,7.4
2017-04-15,Los Angeles,9.8
2017-04-16,Los Angeles,9.3
2017-04-17,Los Angeles,5.7
2017-04-18,Los Angeles,4.8
2017-04-19,Los Angeles,5.9
2017-04-20,Los Angeles,10.8
2017-04-21,Los Angeles,12.8
2017-04-22,Los Angeles,12.5
2017-04-23,Los Angeles,11.0
2017-04-24,Los Angeles,10.8
2017-04-25,Los Angeles,9.4
2017-04-26,Los Angeles,10.0
2017-04-27,Los Angeles,10.3
2017-04-28,Los Angeles,8.7
2017-04-29,Los Angeles,7.2
2017-04-30,Los Angeles,10.8
2017-05-01,Los Angeles,11.6
2017-05-02,Los Angeles,10.9
2017-05-03,Los Angeles,12.4
2017-05-04,Los Angeles,13.1
2017-05-05,Los Angeles,11.5
2017-05-06,Los Angeles,6.5
2017-05-07,Los Angeles,5.2
2017-05-08,Los Angeles,10.4
2017-05-09,Los Angeles,9.9
2017-05-10,Los Angeles,7.2
2017-05-11,Los Angeles,9.7
2017-05-12,Los Angeles,11.1
2017-05-13,Los Angeles,9.1
2017-05-14,Los Angeles,10.2
2017-05-15,Los Angeles,8.8
2017-05-16,Los Angeles,8.5
2017-05-17,Los Angeles,7.5
2017-05-18,Los Angeles,10.0
2017-05-19,Los Angeles,10.5
2017-05-20,Los Angeles,12.0
2017-05-21,Los Angeles,10.2
2017-05-22,Los Angeles,14.0
2017-05-23,Los Angeles,12.9
2017-05-24,Los Angeles,11.9
2017-05-25,Los Angeles,5.1
2017-05-26,Los Angeles,4.1
2017-05-27,Los Angeles,5.3
2017-05-28,Los Angeles,9.1
2017-05-29,Los Angeles,11.7
2017-05-30,Los Angeles,11.0
2017-05-31,Los Angeles,11.7
2017-06-01,Los Angeles,8.6
2017-06-02,Los Angeles,12.7
2017-06-03,Los Angeles,13.1
2017-06-04,Los Angeles,13.7
2017-06-05,Los Angeles,9.7
2017-06-06,Los Angeles,10.8
2017-06-07,Los Angeles,7.1
2017-06-08,Los Angeles,8.3
2017-06-09,Los Angeles,6.2
2017-06-10,Los Angeles,5.9
2017-06-11,Los Angeles,6.5
2017-06-12,Los Angeles,7.7
2017-06-13,Los Angeles,10.9
2017-06-14,Los Angeles,12.9
2017-06-15,Los Angeles,14.1
2017-06-16,Los Angeles,13.3
2017-06-17,Los Angeles,11.2
2017-06-18,Los Angeles,10.1
2017-06-19,Los Angeles,12.8
2017-06-20,Los Angeles,14.7
2017-06-21,Los Angeles,13.7
2017-06-22,Los Angeles,8.7
2017-06-23,Los Angeles,10.9
2017-06-24,Los Angeles,9.1
2017-06-25,Los Angeles,12.7
2017-06-26,Los Angeles,12.3
2017-06-27,Los Angeles,9.2
2017-06-28,Los Angeles,11.4
2017-06-29,Los Angeles,17.2
2017-06-30,Los Angeles,11.9
2017-07-01,Los Angeles,11.2
2017-07-02,Los Angeles,10.1
2017-07-03,Los Angeles,10.9
2017-07-04,Los Angeles,27.6
2017-07-05,Los Angeles,11.4
2017-07-06,Los Angeles,11.8
2017-07-07,Los Angeles,14.9
2017-07-08,Los Angeles,15.0
2017-07-09,Los Angeles,15.6
2017-07-10,Los Angeles,13.9
2017-07-11,Los Angeles,8.5
2017-07-12,Los Angeles,9.1
2017-07-13,Los Angeles,11.6
2017-07-14,Los Angeles,11.9
2017-07-15,Los Angeles,13.3
2017-07-16,Los Angeles,13.6
2017-07-17,Los Angeles,13.6
2017-07-18,Los Angeles,13.5
2017-07-19,Los Angeles,13.6
2017-07-20,Los Angeles,12.4
2017-07-21,Los Angeles,13.3
2017-07-22,Los Angeles,14.1
2017-07-23,Los Angeles,11.9
2017-07-24,Los Angeles,9.2
2017-07-25,Los Angeles,7.1
2017-07-26,Los Angeles,6.9
2017-07-27,Los Angeles,7.6
2017-07-28,Los Angeles,8.8
2017-07-29,Los Angeles,9.6
2017-07-30,Los Angeles,9.0
2017-07-31,Los Angeles,11.9
2017-08-01,Los Angeles,11.6
2017-08-02,Los Angeles,12.7
2017-08-03,Los Angeles,12.0
2017-08-04,Los Angeles,8.8
2017-08-05,Los Angeles,8.4
2017-08-06,Los Angeles,9.5
2017-08-07,Los Angeles,10.6
2017-08-08,Los Angeles,14.3
2017-08-09,Los Angeles,13.7
2017-08-10,Los Angeles,13.1
2017-08-11,Los Angeles,13.7
2017-08-12,Los Angeles,14.6
2017-08-13,Los Angeles,15.2
2017-08-14,Los Angeles,12.0
2017-08-15,Los Angeles,7.0
2017-08-16,Los Angeles,10.5
2017-08-17,Los Angeles,10.6
2017-08-18,Los Angeles,11.4
2017-08-19,Los Angeles,12.1
2017-08-20,Los Angeles,10.3
2017-08-21,Los Angeles,9.6
2017-08-22,Los Angeles,9.1
2017-08-23,Los Angeles,12.6
2017-08-24,Los Angeles,14.7
2017-08-25,Los Angeles,14.5
2017-08-26,Los Angeles,16.1
2017-08-27,Los Angeles,10.5
2017-08-28,Los Angeles,14.0
2017-08-29,Los Angeles,20.0
2017-08-30,Los Angeles,17.0
2017-08-31,Los Angeles,15.9
2017-09-01,Los Angeles,14.8
2017-09-02,Los Angeles,16.5
2017-09-03,Los Angeles,11.1
2017-09-04,Los Angeles,11.0
2017-09-05,Los Angeles,11.7
2017-09-06,Los Angeles,14.3
2017-09-07,Los Angeles,14.9
2017-09-08,Los Angeles,13.5
2017-09-09,Los Angeles,11.8
2017-09-10,Los Angeles,11.4
2017-09-11,Los Angeles,12.3
2017-09-12,Los Angeles,11.3
2017-09-13,Los Angeles,7.6
2017-09-14,Los Angeles,6.4
2017-09-15,Los Angeles,6.8
2017-09-16,Los Angeles,8.7
2017-09-17,Los Angeles,11.4
2017-09-18,Los Angeles,11.9
2017-09-19,Los Angeles,9.3
2017-09-20,Los Angeles,8.8
2017-09-21,Los Angeles,6.2
2017-09-22,Los Angeles,6.8
2017-09-23,Los Angeles,7.0
2017-09-24,Los Angeles,8.7
2017-09-25,Los Angeles,8.0
2017-09-26,Los Angeles,14.1
2017-09-27,Los Angeles,11.8
2017-09-28,Los Angeles,12.0
2017-09-29,Los Angeles,11.4
2017-09-30,Los Angeles,14.4
2017-10-01,Los Angeles,10.2
2017-10-02,Los Angeles,10.2
2017-10-03,Los Angeles,11.4
2017-10-04,Los Angeles,11.8
2017-10-05,Los Angeles,13.5
2017-10-06,Los Angeles,15.3
2017-10-07,Los Angeles,13.7
2017-10-08,Los Angeles,12.4
2017-10-09,Los Angeles,14.7
2017-10-10,Los Angeles,12.5
2017-10-11,Los Angeles,14.3
2017-10-12,Los Angeles,19.3
2017-10-13,Los Angeles,19.8
2017-10-14,Los Angeles,25.0
2017-10-15,Los Angeles,15.4
2017-10-16,Los Angeles,11.4
2017-10-17,Los Angeles,15.0
2017-10-18,Los Angeles,17.8
2017-10-19,Los Angeles,18.3
2017-10-20,Los Angeles,8.1
2017-10-21,Los Angeles,10.2
2017-10-22,Los Angeles,7.8
2017-10-23,Los Angeles,9.6
2017-10-24,Los Angeles,11.1
2017-10-25,Los Angeles,8.3
2017-10-26,Los Angeles,13.9
2017-10-27,Los Angeles,16.3
2017-10-28,Los Angeles,21.3
2017-10-29,Los Angeles,18.5
2017-10-30,Los Angeles,9.3
2017-10-31,Los Angeles,6.1
2017-11-01,Los Angeles,5.8
2017-11-02,Los Angeles,4.5
2017-11-03,Los Angeles,6.0
2017-11-04,Los Angeles,7.4
2017-11-05,Los Angeles,4.6
2017-11-06,Los Angeles,6.1
2017-11-07,Los Angeles,6.8
2017-11-08,Los Angeles,7.4
2017-11-09,Los Angeles,3.9
2017-11-10,Los Angeles,6.4
2017-11-11,Los Angeles,13.8
2017-11-12,Los Angeles,18.8
2017-11-13,Los Angeles,22.0
2017-11-14,Los Angeles,18.8
2017-11-15,Los Angeles,20.3
2017-11-16,Los Angeles,18.9
2017-11-17,Los Angeles,5.0
2017-11-18,Los Angeles,9.0
2017-11-19,Los Angeles,10.7
2017-11-20,Los Angeles,16.0
2017-11-21,Los Angeles,14.0
2017-11-22,Los Angeles,13.7
2017-11-23,Los Angeles,9.3
2017-11-24,Los Angeles,13.9
2017-11-25,Los Angeles,16.8
2017-11-26,Los Angeles,31.5
2017-11-27,Los Angeles,10.9
2017-11-28,Los Angeles,10.1
2017-11-29,Los Angeles,14.3
2017-11-30,Los Angeles,17.8
2017-12-01,Los Angeles,17.7
2017-12-02,Los Angeles,18.6
2017-12-03,Los Angeles,17.5
2017-12-04,Los Angeles,12.2
2017-12-05,Los Angeles,8.5
2017-12-06,Los Angeles,18.1
2017-12-07,Los Angeles,13.2
2017-12-08,Los Angeles,23.3
2017-12-09,Los Angeles,10.4
2017-12-10,Los Angeles,9.9
2017-12-11,Los Angeles,12.3
2017-12-12,Los Angeles,14.9
2017-12-13,Los Angeles,19.6
2017-12-14,Los Angeles,27.0
2017-12-15,Los Angeles,16.6
2017-12-16,Los Angeles,22.5
2017-12-17,Los Angeles,14.9
2017-12-18,Los Angeles,10.5
2017-12-19,Los Angeles,16.7
2017-12-20,Los Angeles,14.6
2017-12-21,Los Angeles,8.2
2017-12-22,Los Angeles,14.9
2017-12-23,Los Angeles,19.4
2017-12-24,Los Angeles,31.8
2017-12-25,Los Angeles,54.5
2017-12-26,Los Angeles,49.5
2017-12-27,Los Angeles,43.4
2017-12-28,Los Angeles,34.5
2017-12-29,Los Angeles,22.9
2017-12-30,Los Angeles,26.7
2017-12-31,Los Angeles,41.8
2018-01-01,Los Angeles,70.8
2018-01-02,Los Angeles,44.8
2018-01-03,Los Angeles,32.2
2018-01-04,Los Angeles,24.8
2018-01-05,Los Angeles,15.2
